bowler,matches,balls,runs_given,wickets,dot_balls,wides,noballs,overs,economy,average,dot_pct,strike_rate
Adnan Razzaq,6,96,142.0,5,34,7,0,16.0,8.88,28.4,35.42,19.2
A Ilahi,4,96,91.0,5,44,16,0,16.0,5.69,18.2,45.83,19.2
V Khanduri,4,72,99.0,5,26,5,0,12.0,8.25,19.8,36.11,14.4
Mehran Mumtaz,6,120,136.0,5,42,3,0,20.0,6.8,27.2,35.0,24.0
Mehrab Hossain jnr,12,497,382.0,5,253,2,0,82.8,4.61,76.4,50.91,99.4
Rabia Mushtaq,3,61,73.0,5,29,5,1,10.2,7.18,14.6,47.54,12.2
D Finau,7,84,135.0,5,30,3,0,14.0,9.64,27.0,35.71,16.8
D Ferreira,11,250,282.0,5,108,8,0,41.7,6.77,56.4,43.2,50.0
Ibrahim Jabarkhel,7,102,103.0,5,43,0,0,17.0,6.06,20.6,42.16,20.4
Sejal Vinod,2,43,27.0,5,31,10,1,7.2,3.77,5.4,72.09,8.6
Nayab Razwan,3,26,20.0,5,15,7,0,4.3,4.62,4.0,57.69,5.2
T Nightingale,13,162,191.0,5,64,12,0,27.0,7.07,38.2,39.51,32.4
A Kato-Stafford,4,84,57.0,5,52,4,0,14.0,4.07,11.4,61.9,16.8
L Holmgaard,5,78,65.0,5,44,16,6,13.0,5.0,13.0,56.41,15.6
B Balala,18,215,316.0,5,86,14,3,35.8,8.82,63.2,40.0,43.0
Farial Zia Safdar,2,44,30.0,5,30,8,1,7.3,4.09,6.0,68.18,8.8
Pooja Kumari,2,48,27.0,5,33,3,0,8.0,3.38,5.4,68.75,9.6
Abdullahi Ismail,4,84,90.0,5,43,8,0,14.0,6.43,18.0,51.19,16.8
L Ablish,3,42,75.0,5,11,3,0,7.0,10.71,15.0,26.19,8.4
Khusboo Kandpal,6,99,101.0,5,41,13,3,16.5,6.12,20.2,41.41,19.8
FN Walsh,2,49,85.0,5,19,1,1,8.2,10.41,17.0,38.78,9.8
DSK Madushanka,3,68,88.0,5,37,6,0,11.3,7.76,17.6,54.41,13.6
IS Sohi,2,91,78.0,5,52,3,1,15.2,5.14,15.6,57.14,18.2
AA Jimoh,5,73,71.0,5,35,3,0,12.2,5.84,14.2,47.95,14.6
Al Maseera Jahangir,5,74,35.0,5,51,2,1,12.3,2.84,7.0,68.92,14.8
V Nagpaul,5,102,104.0,5,43,2,0,17.0,6.12,20.8,42.16,20.4
I Tchakou,5,39,66.0,5,20,17,1,6.5,10.15,13.2,51.28,7.8
Dewald Pretorius,2,388,262.0,5,281,6,10,64.7,4.05,52.4,72.42,77.6
PV Vuniwaqa,5,68,101.0,5,20,3,2,11.3,8.91,20.2,29.41,13.6
B Leo,5,94,129.0,5,38,0,0,15.7,8.23,25.8,40.43,18.8
Aziz Sualley,6,101,106.0,5,48,0,5,16.8,6.3,21.2,47.52,20.2
Ayyaz Qureshi,4,80,114.0,5,29,2,0,13.3,8.55,22.8,36.25,16.0
Ayesha Zafar,6,102,107.0,5,49,4,0,17.0,6.29,21.4,48.04,20.4
Awais Ikram,5,78,130.0,5,28,9,5,13.0,10.0,26.0,35.9,15.6
Jaspal Singh,11,175,236.0,5,61,10,0,29.2,8.09,47.2,34.86,35.0
Nur Nadihirah,9,143,120.0,5,80,6,5,23.8,5.03,24.0,55.94,28.6
A Davidson-Soler,9,176,146.0,5,103,18,2,29.3,4.98,29.2,58.52,35.2
Nooruddin Mujadady,7,126,207.0,5,54,6,0,21.0,9.86,41.4,42.86,25.2
S Chinawa,8,79,68.0,5,46,16,2,13.2,5.16,13.6,58.23,15.8
Matiullah Khan,6,129,186.0,5,51,6,3,21.5,8.65,37.2,39.53,25.8
HR Shokeen,13,206,314.0,5,82,7,2,34.3,9.15,62.8,39.81,41.2
S Budhathoki,2,50,35.0,5,23,7,2,8.3,4.2,7.0,46.0,10.0
T Vanuarua,5,103,113.0,5,63,23,1,17.2,6.58,22.6,61.17,20.6
T Thorpe,9,96,94.0,5,50,6,0,16.0,5.88,18.8,52.08,19.2
O Shields,2,254,176.0,5,180,10,2,42.3,4.16,35.2,70.87,50.8
Nurin Imanina,2,36,27.0,5,19,2,0,6.0,4.5,5.4,52.78,7.2
K Babu,7,102,157.0,5,38,6,0,17.0,9.24,31.4,37.25,20.4
ZS Ansari,3,408,275.0,5,263,0,0,68.0,4.04,55.0,64.46,81.6
W Hornero-Garcia,8,118,172.0,5,44,21,0,19.7,8.75,34.4,37.29,23.6
W Ginindza,7,126,199.0,5,48,26,14,21.0,9.48,39.8,38.1,25.2
ML Nkala,10,291,313.0,5,138,20,1,48.5,6.45,62.6,47.42,58.2
V Vithanage,4,90,77.0,5,43,4,0,15.0,5.13,15.4,47.78,18.0
AE Isesele,5,41,63.0,5,18,1,0,6.8,9.22,12.6,43.9,8.2
Maham Tariq,7,228,279.0,5,102,11,0,38.0,7.34,55.8,44.74,45.6
Madhawa Basnayaka,4,68,98.0,5,25,6,2,11.3,8.65,19.6,36.76,13.6
Maaz Sadaqat,5,72,70.0,5,32,2,0,12.0,5.83,14.0,44.44,14.4
Avi Dixit,4,78,83.0,5,37,7,0,13.0,6.38,16.6,47.44,15.6
Aung Ko Ko,5,70,72.0,5,31,2,1,11.7,6.17,14.4,44.29,14.0
K Kamyuka,2,47,47.0,5,25,0,0,7.8,6.0,9.4,53.19,9.4
K Gilham,3,72,84.0,5,38,4,0,12.0,7.0,16.8,52.78,14.4
TG Thamae,4,72,96.0,5,29,1,0,12.0,8.0,19.2,40.28,14.4
Ethan D'Souza,4,48,53.0,5,19,0,1,8.0,6.62,10.6,39.58,9.6
KS Gautam,10,398,413.0,5,194,6,3,66.3,6.23,82.6,48.74,79.6
KR Jha,6,54,75.0,5,22,4,0,9.0,8.33,15.0,40.74,10.8
Omid Shafi Rahman,7,161,192.0,5,88,7,1,26.8,7.16,38.4,54.66,32.2
Emma Patel,8,101,141.0,5,48,19,5,16.8,8.38,28.2,47.52,20.2
Asif Mehmood,2,30,53.0,5,7,0,0,5.0,10.6,10.6,23.33,6.0
Sanwar Hossain,6,194,156.0,5,98,2,0,32.3,4.82,31.2,50.52,38.8
ECM Egodagamage,2,42,33.0,5,25,2,0,7.0,4.71,6.6,59.52,8.4
P Sharma,9,122,130.0,5,55,2,0,20.3,6.39,26.0,45.08,24.4
PD Blignaut,6,107,114.0,5,42,0,0,17.8,6.39,22.8,39.25,21.4
P Vekaria,7,126,157.0,5,56,7,0,21.0,7.48,31.4,44.44,25.2
MP O'Dowd,22,235,303.0,5,107,11,0,39.2,7.74,60.6,45.53,47.0
MMR Obili,8,144,173.0,5,59,6,0,24.0,7.21,34.6,40.97,28.8
VB Viyala,7,88,106.0,5,47,29,4,14.7,7.23,21.2,53.41,17.6
A Choudhary,5,102,144.0,5,42,6,1,17.0,8.47,28.8,41.18,20.4
KL Nagarkoti,11,180,285.0,5,52,5,0,30.0,9.5,57.0,28.89,36.0
Arjun Vinod,17,198,282.0,5,68,1,0,33.0,8.55,56.4,34.34,39.6
P Senjug,6,138,131.0,5,77,34,2,23.0,5.7,26.2,55.8,27.6
Abdul Majid,6,122,119.0,5,57,6,2,20.3,5.85,23.8,46.72,24.4
TA Dudnath,5,85,86.0,5,43,10,1,14.2,6.07,17.2,50.59,17.0
EK Hubbard,10,147,141.0,5,70,9,3,24.5,5.76,28.2,47.62,29.4
EH Hutchinson,10,270,187.0,5,170,7,0,45.0,4.16,37.4,62.96,54.0
EFB Estrada,5,110,73.0,5,68,17,26,18.3,3.98,14.6,61.82,22.0
TC Vine,7,103,138.0,5,39,3,1,17.2,8.04,27.6,37.86,20.6
P Dimri,1,246,118.0,5,190,0,0,41.0,2.88,23.6,77.24,49.2
Suabika Manivannan,10,145,179.0,5,75,11,2,24.2,7.41,35.8,51.72,29.0
Sok Srey Maov,6,110,118.0,5,64,29,2,18.3,6.44,23.6,58.18,22.0
MLN Sissako,11,143,161.0,5,75,26,4,23.8,6.76,32.2,52.45,28.6
Riya Pradhan,5,90,85.0,5,45,1,0,15.0,5.67,17.0,50.0,18.0
Riaz Afridi,3,64,92.0,5,24,6,1,10.7,8.62,18.4,37.5,12.8
P Nedeljkovic,6,139,147.0,5,66,7,1,23.2,6.35,29.4,47.48,27.8
P Pustoslemsek,5,75,94.0,5,30,5,0,12.5,7.52,18.8,40.0,15.0
A Beggs,3,133,130.0,5,61,3,1,22.2,5.86,26.0,45.86,26.6
A Beresford-Peirse,9,187,255.0,5,79,15,1,31.2,8.18,51.0,42.25,37.4
A Andrews,3,60,61.0,5,29,2,0,10.0,6.1,12.2,48.33,12.0
A Aitken-Drummond,6,83,63.0,5,46,1,1,13.8,4.55,12.6,55.42,16.6
Zain Ali,2,48,43.0,4,27,1,0,8.0,5.38,10.75,56.25,12.0
KC D'Souza,5,86,82.0,4,42,6,2,14.3,5.72,20.5,48.84,21.5
A Busing-Volschenk,2,42,54.0,4,17,1,0,7.0,7.71,13.5,40.48,10.5
Zia-ul-Haq,3,48,69.0,4,24,2,0,8.0,8.62,17.25,50.0,12.0
A Badoni,8,41,63.0,4,9,0,0,6.8,9.22,15.75,21.95,10.25
KD Mehta,2,42,41.0,4,21,1,0,7.0,5.86,10.25,50.0,10.5
Arish Ali,2,42,64.0,4,18,1,0,7.0,9.14,16.0,42.86,10.5
TE Kane,4,207,169.0,4,130,2,1,34.5,4.9,42.25,62.8,51.75
Elias Tilman,8,109,175.0,4,32,24,1,18.2,9.63,43.75,29.36,27.25
P Arrighi,3,72,88.0,4,33,2,0,12.0,7.33,22.0,45.83,18.0
Hassan Khan Mohammad,5,91,123.0,4,39,9,1,15.2,8.11,30.75,42.86,22.75
CP Schofield,4,77,92.0,4,29,1,0,12.8,7.17,23.0,37.66,19.25
AC Septien,3,61,40.0,4,46,12,1,10.2,3.93,10.0,75.41,15.25
CM McBride,10,186,149.0,4,105,13,0,31.0,4.81,37.25,56.45,46.5
Rohan Bhavesh Patel,4,66,81.0,4,23,1,0,11.0,7.36,20.25,34.85,16.5
Suhail Sattar,7,79,127.0,4,21,13,1,13.2,9.65,31.75,26.58,19.75
P Roy,4,76,79.0,4,37,0,0,12.7,6.24,19.75,48.68,19.0
P Pirabakaran,3,36,47.0,4,17,4,0,6.0,7.83,11.75,47.22,9.0
CV Harrison,4,76,119.0,4,27,8,4,12.7,9.39,29.75,35.53,19.0
Surinder Singh,5,85,139.0,4,27,7,1,14.2,9.81,34.75,31.76,21.25
AC Cummins,4,186,176.0,4,101,17,6,31.0,5.68,44.0,54.3,46.5
VN Veetil,7,124,165.0,4,35,1,0,20.7,7.98,41.25,28.23,31.0
Virendra Kumar,4,61,73.0,4,34,1,1,10.2,7.18,18.25,55.74,15.25
MM Mabathoana,6,104,188.0,4,21,19,14,17.3,10.85,47.0,20.19,26.0
Heal Theara,6,99,94.0,4,44,10,3,16.5,5.7,23.5,44.44,24.75
Saif Hassan,13,163,138.0,4,75,4,0,27.2,5.08,34.5,46.01,40.75
Saeed Ahmed,3,60,99.0,4,16,3,0,10.0,9.9,24.75,26.67,15.0
K Sathish,4,60,74.0,4,18,1,0,10.0,7.4,18.5,30.0,15.0
K Samten,5,105,80.0,4,48,4,0,17.5,4.57,20.0,45.71,26.25
KR Ebanks,8,115,177.0,4,38,7,1,19.2,9.23,44.25,33.04,28.75
Asif Iqbal,2,30,42.0,4,8,0,0,5.0,8.4,10.5,26.67,7.5
K Modise,2,30,41.0,4,13,0,0,5.0,8.2,10.25,43.33,7.5
AY Karim,4,140,69.0,4,97,1,0,23.3,2.96,17.25,69.29,35.0
AE Smith,3,108,48.0,4,88,7,0,18.0,2.67,12.0,81.48,27.0
Mahewish Khan,2,42,31.0,4,26,1,0,7.0,4.43,7.75,61.9,10.5
MT Chinouya,4,408,238.0,4,310,5,0,68.0,3.5,59.5,75.98,102.0
I Quee,2,30,19.0,4,17,3,0,5.0,3.8,4.75,56.67,7.5
Mansoor Amjad,2,55,47.0,4,23,0,1,9.2,5.13,11.75,41.82,13.75
Chado Om,3,48,52.0,4,17,4,0,8.0,6.5,13.0,35.42,12.0
KR Frost,3,60,36.0,4,39,5,0,10.0,3.6,9.0,65.0,15.0
Kamran Hussain,2,102,67.0,4,68,1,0,17.0,3.94,16.75,66.67,25.5
K Dorji,4,71,112.0,4,21,5,1,11.8,9.46,28.0,29.58,17.75
K Canavarci,8,130,154.0,4,58,27,4,21.7,7.11,38.5,44.62,32.5
Zafer Durmaz,6,66,78.0,4,25,3,0,11.0,7.09,19.5,37.88,16.5
K Macheka,2,41,53.0,4,23,2,2,6.8,7.76,13.25,56.1,10.25
K Lake,5,66,60.0,4,43,11,0,11.0,5.45,15.0,65.15,16.5
Osama Mahmood,5,96,107.0,4,51,7,0,16.0,6.69,26.75,53.12,24.0
Omar Rassol,9,116,214.0,4,40,8,8,19.3,11.07,53.5,34.48,29.0
E Richard,6,80,84.0,4,50,19,0,13.3,6.3,21.0,62.5,20.0
E Ochieng,6,114,165.0,4,43,4,0,19.0,8.68,41.25,37.72,28.5
Saqib Anwar,4,73,89.0,4,37,4,1,12.2,7.32,22.25,50.68,18.25
SYD Chan,6,105,94.0,4,58,16,3,17.5,5.37,23.5,55.24,26.25
K Kapadia,10,102,79.0,4,62,6,0,17.0,4.65,19.75,60.78,25.5
F Clarke,4,78,95.0,4,31,9,0,13.0,7.31,23.75,39.74,19.5
Aleena Khan,12,175,201.0,4,65,7,3,29.2,6.89,50.25,37.14,43.75
Mazharul Islam,6,83,98.0,4,31,0,0,13.8,7.08,24.5,37.35,20.75
Mariam Hasan,2,42,23.0,4,22,3,0,7.0,3.29,5.75,52.38,10.5
D Ajekun,7,73,86.0,4,27,1,0,12.2,7.07,21.5,36.99,18.25
Manpreet Singh,13,211,295.0,4,74,6,1,35.2,8.39,73.75,35.07,52.75
Rudolph Fox,6,81,98.0,4,32,4,0,13.5,7.26,24.5,39.51,20.25
S Borakambi,3,57,45.0,4,27,5,1,9.5,4.74,11.25,47.37,14.25
S Bhanushali,3,48,57.0,4,20,2,0,8.0,7.12,14.25,41.67,12.0
S Banamali,5,95,149.0,4,33,5,0,15.8,9.41,37.25,34.74,23.75
Kamal Raiz,3,61,45.0,4,35,0,1,10.2,4.43,11.25,57.38,15.25
Sareer Shah,6,126,194.0,4,48,8,0,21.0,9.24,48.5,38.1,31.5
Jitin Singh,3,27,48.0,4,9,0,1,4.5,10.67,12.0,33.33,6.75
Kashif Khan,4,73,75.0,4,37,0,0,12.2,6.16,18.75,50.68,18.25
Khurram Khan,5,168,193.0,4,49,2,0,28.0,6.89,48.25,29.17,42.0
ST Yalimaiwai,3,61,60.0,4,28,1,1,10.2,5.9,15.0,45.9,15.25
Azri Azhar,8,101,110.0,4,48,10,1,16.8,6.53,27.5,47.52,25.25
Hadia Siddiqui,7,104,120.0,4,47,23,2,17.3,6.92,30.0,45.19,26.0
Md Shuayeb,4,36,50.0,4,14,2,0,6.0,8.33,12.5,38.89,9.0
V Sibanda,11,267,265.0,4,112,9,0,44.5,5.96,66.25,41.95,66.75
V Ravindran,2,40,20.0,4,24,0,0,6.7,3.0,5.0,60.0,10.0
Raag Kapur,5,72,90.0,4,25,2,0,12.0,7.5,22.5,34.72,18.0
Rahim Khan,4,78,61.0,4,28,0,0,13.0,4.69,15.25,35.9,19.5
V Sukumaran,8,133,110.0,4,75,3,1,22.2,4.96,27.5,56.39,33.25
I Uboh,6,78,112.0,4,23,2,0,13.0,8.62,28.0,29.49,19.5
I Stewart,3,48,68.0,4,17,1,0,8.0,8.5,17.0,35.42,12.0
CJ Gannon,3,55,67.0,4,21,2,1,9.2,7.31,16.75,38.18,13.75
Sarandeep Singh,1,127,54.0,4,96,0,1,21.2,2.55,13.5,75.59,31.75
Archara Supriya,5,53,47.0,4,23,3,2,8.8,5.32,11.75,43.4,13.25
E Frimpong,4,60,31.0,4,41,0,0,10.0,3.1,7.75,68.33,15.0
E Ernest,6,114,90.0,4,65,2,0,19.0,4.74,22.5,57.02,28.5
E Leie,2,36,48.0,4,12,1,0,6.0,8.0,12.0,33.33,9.0
T Tumursukh,7,105,179.0,4,24,12,3,17.5,10.23,44.75,22.86,26.25
T Stubbs,8,61,125.0,4,17,1,1,10.2,12.3,31.25,27.87,15.25
O Chare,4,146,130.0,4,68,6,0,24.3,5.34,32.5,46.58,36.5
FC Leydon-Davis,2,48,39.0,4,20,1,0,8.0,4.88,9.75,41.67,12.0
RS Higgins,3,158,127.0,4,71,0,0,26.3,4.82,31.75,44.94,39.5
D Forrester,6,41,76.0,4,10,2,1,6.8,11.12,19.0,24.39,10.25
Hamid Safi,5,42,75.0,4,15,1,2,7.0,10.71,18.75,35.71,10.5
MJ Tumukunde,6,81,72.0,4,38,9,0,13.5,5.33,18.0,46.91,20.25
Sohail Ahmed,9,116,155.0,4,46,2,0,19.3,8.02,38.75,39.66,29.0
CD Mboe,2,36,21.0,4,27,5,0,6.0,3.5,5.25,75.0,9.0
Hala Azmat,4,60,56.0,4,30,2,0,10.0,5.6,14.0,50.0,15.0
O Bastin,6,116,106.0,4,47,9,2,19.3,5.48,26.5,40.52,29.0
O Sam Arthur,6,73,89.0,4,31,7,1,12.2,7.32,22.25,42.47,18.25
Khalander Mustafa,2,42,54.0,4,24,5,0,7.0,7.71,13.5,57.14,10.5
Khaibar Deldar,5,74,118.0,4,27,8,2,12.3,9.57,29.5,36.49,18.5
Z Hoque,7,126,122.0,4,65,0,0,21.0,5.81,30.5,51.59,31.5
SPS Shikongo,6,72,77.0,4,31,2,0,12.0,6.42,19.25,43.06,18.0
Ankit Soni,6,109,144.0,4,38,3,0,18.2,7.93,36.0,34.86,27.25
Anjuli Ghalley,7,100,77.0,4,57,7,4,16.7,4.62,19.25,57.0,25.0
Nisha Ali,5,82,70.0,4,39,0,0,13.7,5.12,17.5,47.56,20.5
V Marghashayam,4,60,102.0,4,22,0,0,10.0,10.2,25.5,36.67,15.0
MJ Saggers,1,116,62.0,4,90,0,1,19.3,3.21,15.5,77.59,29.0
IGTP Wiguna,7,97,130.0,4,44,3,1,16.2,8.04,32.5,45.36,24.25
Imran Farhat,12,377,259.0,4,219,0,0,62.8,4.12,64.75,58.09,94.25
Merwais Shinwari,3,42,60.0,4,18,5,0,7.0,8.57,15.0,42.86,10.5
Dok Da Nit,3,55,58.0,4,27,12,1,9.2,6.33,14.5,49.09,13.75
TKP Rajapaksha,6,96,137.0,4,31,8,0,16.0,8.56,34.25,32.29,24.0
B Jerkovic,5,55,100.0,4,11,2,1,9.2,10.91,25.0,20.0,13.75
L Dalbina,6,132,130.0,4,63,28,6,22.0,5.91,32.5,47.73,33.0
Kyte Gullem Keen,3,49,44.0,4,31,10,1,8.2,5.39,11.0,63.27,12.25
Jai Prakash Yadav,5,186,157.0,4,98,0,0,31.0,5.06,39.25,52.69,46.5
JW Chilia,8,170,175.0,4,79,3,0,28.3,6.18,43.75,46.47,42.5
FL Patel,7,96,120.0,4,50,13,0,16.0,7.5,30.0,52.08,24.0
FL Albanjari,2,20,8.0,4,14,1,0,3.3,2.4,2.0,70.0,5.0
Mohammad Imran (2),6,138,171.0,4,53,1,0,23.0,7.43,42.75,38.41,34.5
HJC Mol,4,116,106.0,4,56,2,0,19.3,5.48,26.5,48.28,29.0
Mohammad Asaduzzaman,7,138,174.0,4,50,11,0,23.0,7.57,43.5,36.23,34.5
Mohammad Amir Khan,9,145,236.0,4,42,2,1,24.2,9.77,59.0,28.97,36.25
Ahmed Safi Abdullah,3,48,65.0,4,18,0,0,8.0,8.12,16.25,37.5,12.0
Ahmed Hassan,2,48,47.0,4,28,4,0,8.0,5.88,11.75,58.33,12.0
S Dhawan,11,102,84.0,4,63,1,0,17.0,4.94,21.0,61.76,25.5
CA Numungu,1,24,7.0,4,21,1,0,4.0,1.75,1.75,87.5,6.0
Mohammad Ahsan,3,54,94.0,4,14,1,0,9.0,10.44,23.5,25.93,13.5
JS Kundi,9,78,94.0,4,25,0,0,13.0,7.23,23.5,32.05,19.5
Yasir Mehmood,4,72,83.0,4,32,5,0,12.0,6.92,20.75,44.44,18.0
B Maximo,3,66,79.0,4,28,19,6,11.0,7.18,19.75,42.42,16.5
B Mahesh,5,85,112.0,4,42,11,1,14.2,7.91,28.0,49.41,21.25
AJ Redmond,5,110,96.0,4,64,1,3,18.3,5.24,24.0,58.18,27.5
RR Simmonds,2,30,40.0,4,12,2,0,5.0,8.0,10.0,40.0,7.5
Aimal Khan,5,90,178.0,4,28,3,0,15.0,11.87,44.5,31.11,22.5
S Jeelany,4,33,27.0,4,17,5,0,5.5,4.91,6.75,51.52,8.25
Ismaila Tanba,5,60,93.0,4,23,3,0,10.0,9.3,23.25,38.33,15.0
Isa Zaroo,3,54,91.0,4,20,2,0,9.0,10.11,22.75,37.04,13.5
Fakhar Zaman,15,201,181.0,4,96,0,0,33.5,5.4,45.25,47.76,50.25
Faisal Khan,10,96,157.0,4,33,2,0,16.0,9.81,39.25,34.38,24.0
L Martin,2,40,55.0,4,16,11,0,6.7,8.25,13.75,40.0,10.0
L Makgale,2,24,9.0,4,18,2,0,4.0,2.25,2.25,75.0,6.0
L Lamin,7,89,113.0,4,31,2,1,14.8,7.62,28.25,34.83,22.25
L Krvaric,6,129,100.0,4,74,22,3,21.5,4.65,25.0,57.36,32.25
L Klokgieters,4,67,93.0,4,25,2,1,11.2,8.33,23.25,37.31,16.75
SM Mayers,10,149,132.0,4,73,2,0,24.8,5.32,33.0,48.99,37.25
C Roberts,4,37,60.0,4,16,1,1,6.2,9.73,15.0,43.24,9.25
D Pavelic,2,48,40.0,4,22,7,6,8.0,5.0,10.0,45.83,12.0
D Jansen,7,125,171.0,4,44,7,0,20.8,8.21,42.75,35.2,31.25
RP Lefebvre,4,192,122.0,4,119,7,0,32.0,3.81,30.5,61.98,48.0
WA Mota,7,73,97.0,4,25,2,1,12.2,7.97,24.25,34.25,18.25
W Wotu,8,95,111.0,4,36,4,3,15.8,7.01,27.75,37.89,23.75
Najeeb Amar,3,138,104.0,4,70,0,0,23.0,4.52,26.0,50.72,34.5
Nawaf Ahmed,7,93,128.0,4,35,8,1,15.5,8.26,32.0,37.63,23.25
Farzan Afzal,3,72,46.0,4,36,2,0,12.0,3.83,11.5,50.0,18.0
DPMD Jayawardene,13,240,167.0,4,148,5,0,40.0,4.18,41.75,61.67,60.0
DP Vijaykumar,9,154,199.0,4,69,5,2,25.7,7.75,49.75,44.81,38.5
Qudratullah Mir Afzail,6,95,95.0,4,52,6,0,15.8,6.0,23.75,54.74,23.75
A Kaul,3,35,31.0,4,14,0,0,5.8,5.31,7.75,40.0,8.75
Shafiullah Zakhel,4,78,115.0,4,34,0,0,13.0,8.85,28.75,43.59,19.5
AS Luseno,2,64,58.0,4,40,4,4,10.7,5.44,14.5,62.5,16.0
D Polpitiya,4,66,87.0,4,27,1,0,11.0,7.91,21.75,40.91,16.5
Momina Riasat,2,96,77.0,4,65,5,0,16.0,4.81,19.25,67.71,24.0
Momin Qamar,4,72,111.0,4,21,1,0,12.0,9.25,27.75,29.17,18.0
Mohammed Alamgir,6,67,93.0,4,25,5,1,11.2,8.33,23.25,37.31,16.75
H Roy,2,42,28.0,4,21,4,0,7.0,4.0,7.0,50.0,10.5
MA Parker,3,61,60.0,4,33,3,1,10.2,5.9,15.0,54.1,15.25
C Smith,5,83,90.0,4,33,4,1,13.8,6.51,22.5,39.76,20.75
TR Gripper,5,237,200.0,4,136,1,0,39.5,5.06,50.0,57.38,59.25
NS Dhaliwal,7,66,79.0,4,33,1,0,11.0,7.18,19.75,50.0,16.5
G Cengiz,9,108,140.0,4,42,14,6,18.0,7.78,35.0,38.89,27.0
DP Michael,2,33,53.0,4,7,1,1,5.5,9.64,13.25,21.21,8.25
DNA Ankrah,6,86,120.0,4,37,6,2,14.3,8.37,30.0,43.02,21.5
R Baruah,6,61,89.0,4,22,5,1,10.2,8.75,22.25,36.07,15.25
Yang Shen,4,73,54.0,4,47,9,1,12.2,4.44,13.5,64.38,18.25
L Vuadreu,1,24,25.0,4,11,6,0,4.0,6.25,6.25,45.83,6.0
JM Mennie,3,288,216.0,4,183,2,0,48.0,4.5,54.0,63.54,72.0
G Jafta,3,60,46.0,4,27,2,0,10.0,4.6,11.5,45.0,15.0
G Goudie,4,90,88.0,4,38,1,0,15.0,5.87,22.0,42.22,22.5
T Basile,2,15,6.0,4,13,3,0,2.5,2.4,1.5,86.67,3.75
RM West,7,222,206.0,4,105,10,0,37.0,5.57,51.5,47.3,55.5
RL Powell,10,228,214.0,4,107,9,0,38.0,5.63,53.5,46.93,57.0
M Tilau,2,42,48.0,4,19,3,0,7.0,6.86,12.0,45.24,10.5
J Blackwood,18,472,280.0,4,304,0,0,78.7,3.56,70.0,64.41,118.0
S Malwatta,3,27,28.0,4,14,2,0,4.5,6.22,7.0,51.85,6.75
Shruti Yadav,6,102,123.0,4,40,8,0,17.0,7.24,30.75,39.22,25.5
JL Carter,12,136,160.0,4,46,7,0,22.7,7.06,40.0,33.82,34.0
SL Kalis,3,63,47.0,4,32,5,3,10.5,4.48,11.75,50.79,15.75
JL Ontong,6,229,229.0,4,130,1,2,38.2,6.0,57.25,56.77,57.25
NKDP Putri,4,77,18.0,4,67,5,0,12.8,1.4,4.5,87.01,19.25
YM Murrure,12,197,153.0,4,122,32,1,32.8,4.66,38.25,61.93,49.25
JJ Tucker,13,350,318.0,4,182,4,2,58.3,5.45,79.5,52.0,87.5
LD Madushanka,5,169,208.0,4,53,5,1,28.2,7.38,52.0,31.36,42.25
Y Nagar,8,70,125.0,4,16,2,4,11.7,10.71,31.25,22.86,17.5
JH Stander,6,110,164.0,4,47,4,2,18.3,8.95,41.0,42.73,27.5
JEA Doctora,5,45,65.0,4,15,3,1,7.5,8.67,16.25,33.33,11.25
SDJJ Dima,4,84,118.0,4,25,0,0,14.0,8.43,29.5,29.76,21.0
G Mubiru,3,54,48.0,4,25,0,0,9.0,5.33,12.0,46.3,13.5
G Morales,3,61,42.0,4,48,12,1,10.2,4.13,10.5,78.69,15.25
M Prasanna,4,80,129.0,4,22,3,2,13.3,9.68,32.25,27.5,20.0
Muhammad Kashif,5,77,120.0,4,28,1,0,12.8,9.35,30.0,36.36,19.25
RK Singh,4,22,21.0,4,13,0,0,3.7,5.73,5.25,59.09,5.5
RK Parwin,3,90,72.0,4,52,4,0,15.0,4.8,18.0,57.78,22.5
RJG Palmer,6,102,98.0,4,45,2,0,17.0,5.76,24.5,44.12,25.5
T Hanum,2,35,31.0,4,16,2,0,5.8,5.31,7.75,45.71,8.75
T Filer,2,26,25.0,4,10,0,0,4.3,5.77,6.25,38.46,6.5
T Dlamini,11,179,221.0,4,85,55,6,29.8,7.41,55.25,47.49,44.75
H Patel,9,163,180.0,4,70,6,2,27.2,6.63,45.0,42.94,40.75
H Khuttan,6,75,76.0,4,34,3,1,12.5,6.08,19.0,45.33,18.75
Muhammad Shahdad,7,201,189.0,4,85,2,0,33.5,5.64,47.25,42.29,50.25
S Namusha,6,120,48.0,4,90,6,0,20.0,2.4,12.0,75.0,30.0
S Nadigotla,4,62,71.0,4,28,4,0,10.3,6.87,17.75,45.16,15.5
WRS de Silva,1,148,63.0,4,120,2,4,24.7,2.55,15.75,81.08,37.0
J Daley,2,37,32.0,4,25,1,1,6.2,5.19,8.0,67.57,9.25
M Smit,5,144,138.0,4,58,7,0,24.0,5.75,34.5,40.28,36.0
M Whelan,9,108,215.0,4,31,8,0,18.0,11.94,53.75,28.7,27.0
G Ilarionova,10,153,213.0,4,68,42,10,25.5,8.35,53.25,44.44,38.25
R Dhiman,4,68,84.0,4,30,6,2,11.3,7.41,21.0,44.12,17.0
R Khullar,6,71,86.0,4,36,18,1,11.8,7.27,21.5,50.7,17.75
