bowler,opponent,format,innings,balls,runs_given,wickets,dot_balls,economy,average,dot_pct
Ahmad Raza,Malaysia,T20I,1,24,28,1,8,7.0,28.0,33.33
Ahmad Raza,Qatar,T20I,1,25,31,1,13,7.44,31.0,52.0
Ahmad Raza,Thailand,T20I,1,12,14,0,6,7.0,14.0,50.0
Ahmad Ullah,Austria,T20I,1,12,31,0,2,15.5,31.0,16.67
Ahmadschah Ahmadzai,Norway,T20I,1,12,24,2,4,12.0,12.0,33.33
Ahmadullah Shinwari,Austria,T20I,4,60,81,1,32,8.1,81.0,53.33
Ahmadullah Shinwari,Czech Republic,T20I,2,42,55,2,21,7.86,27.5,50.0
Ahmadullah Shinwari,Denmark,T20I,1,25,29,3,12,6.96,9.67,48.0
Ahmadullah Shinwari,Estonia,T20I,1,16,21,1,9,7.88,21.0,56.25
Ahmadullah Shinwari,Finland,T20I,2,45,56,5,23,7.47,11.2,51.11
Ahmadullah Shinwari,France,T20I,3,48,56,2,26,7.0,28.0,54.17
Ahmadullah Shinwari,Germany,T20I,1,12,15,0,7,7.5,15.0,58.33
Ahmadullah Shinwari,Guernsey,T20I,2,49,39,1,19,4.78,39.0,38.78
Ahmadullah Shinwari,Hungary,T20I,1,12,18,1,6,9.0,18.0,50.0
Ahmadullah Shinwari,Portugal,T20I,3,48,61,3,20,7.62,20.33,41.67
Ahmadullah Shinwari,Spain,T20I,2,36,34,3,19,5.67,11.33,52.78
Ahmadullah Shinwari,Sweden,T20I,4,72,96,2,37,8.0,48.0,51.39
Ahmadullah Shinwari,Switzerland,T20I,1,18,15,1,12,5.0,15.0,66.67
Ahmed Aqeel,Bahrain,T20I,1,6,4,0,2,4.0,4.0,33.33
Ahmed Aqeel,Hong Kong,T20I,4,60,61,2,17,6.1,30.5,28.33
Ahmed Aqeel,Indonesia,T20I,1,6,10,0,4,10.0,10.0,66.67
Ahmed Aqeel,Kuwait,T20I,2,30,36,2,15,7.2,18.0,50.0
Ahmed Aqeel,Maldives,T20I,1,6,8,0,3,8.0,8.0,50.0
Ahmed Aqeel,Papua New Guinea,T20I,1,6,4,0,2,4.0,4.0,33.33
Ahmed Aqeel,Qatar,T20I,1,6,9,0,2,9.0,9.0,33.33
Ahmed Aqeel,Samoa,T20I,1,24,27,0,9,6.75,27.0,37.5
Ahmed Aqeel,Saudi Arabia,T20I,1,12,17,0,1,8.5,17.0,8.33
Ahmed Aqeel,Singapore,T20I,1,6,3,1,3,3.0,3.0,50.0
Ahmed Baladraf,Bahrain,T20I,1,24,19,2,16,4.75,9.5,66.67
Ahmed Baladraf,Kuwait,T20I,2,30,51,2,6,10.2,25.5,20.0
Ahmed Baladraf,Maldives,T20I,1,24,14,3,13,3.5,4.67,54.17
Ahmed Daniyal,Bangladesh,T20I,2,42,40,3,23,5.71,13.33,54.76
Ahmed Daniyal,Hyderabad Kingsmen,PSL,1,24,14,2,14,3.5,7.0,58.33
Ahmed Daniyal,Islamabad United,PSL,4,92,153,4,29,9.98,38.25,31.52
Ahmed Daniyal,Karachi Kings,PSL,4,90,176,6,27,11.73,29.33,30.0
Ahmed Daniyal,Lahore Qalandars,PSL,1,18,22,3,9,7.33,7.33,50.0
Ahmed Daniyal,Multan Sultans,PSL,3,61,66,4,29,6.49,16.5,47.54
Ahmed Daniyal,Peshawar Zalmi,PSL,2,48,88,0,14,11.0,88.0,29.17
Ahmed Daniyal,Quetta Gladiators,PSL,2,36,49,1,14,8.17,49.0,38.89
Ahmed Faiz,Hong Kong,T20I,1,1,4,0,0,24.0,4.0,0.0
Ahmed Faiz,Indonesia,T20I,1,24,16,1,17,4.0,16.0,70.83
Ahmed Faiz,Nepal,T20I,1,6,14,0,1,14.0,14.0,16.67
Ahmed Faiz,Papua New Guinea,T20I,1,6,4,0,2,4.0,4.0,33.33
Ahmed Faiz,Philippines,T20I,1,6,6,0,1,6.0,6.0,16.67
Ahmed Hassan,Bhutan,T20I,2,48,49,4,28,6.12,12.25,58.33
Ahmed Raid,Oman,T20I,1,12,14,0,1,7.0,14.0,8.33
Ahmed Raza,Australia,T20I,1,12,14,0,4,7.0,14.0,33.33
Ahmed Raza,Bahrain,T20I,1,18,17,0,9,5.67,17.0,50.0
Ahmed Raza,Bangladesh,T20I,1,24,19,0,10,4.75,19.0,41.67
Ahmed Raza,Canada,T20I,1,12,12,0,5,6.0,12.0,41.67
Ahmed Raza,Germany,T20I,1,12,25,0,4,12.5,25.0,33.33
Ahmed Raza,Hong Kong,ODI,3,156,94,5,96,3.62,18.8,61.54
Ahmed Raza,Hong Kong,T20I,2,42,51,2,20,7.29,25.5,47.62
Ahmed Raza,Ireland,ODI,7,390,320,5,206,4.92,64.0,52.82
Ahmed Raza,Ireland,T20I,10,188,226,5,57,7.21,45.2,30.32
Ahmed Raza,Jersey,T20I,1,24,20,1,11,5.0,20.0,45.83
Ahmed Raza,Kuwait,T20I,2,36,28,3,22,4.67,9.33,61.11
Ahmed Raza,Namibia,ODI,4,222,154,10,125,4.16,15.4,56.31
Ahmed Raza,Namibia,T20I,1,6,9,0,1,9.0,9.0,16.67
Ahmed Raza,Nepal,ODI,5,174,151,7,105,5.21,21.57,60.34
Ahmed Raza,Nepal,T20I,2,42,48,5,17,6.86,9.6,40.48
Ahmed Raza,Netherlands,T20I,4,78,94,2,25,7.23,47.0,32.05
Ahmed Raza,Nigeria,T20I,1,24,15,1,19,3.75,15.0,79.17
Ahmed Raza,Oman,ODI,6,312,214,7,181,4.12,30.57,58.01
Ahmed Raza,Oman,T20I,4,72,69,3,32,5.75,23.0,44.44
Ahmed Raza,Pakistan,T20I,1,18,20,0,6,6.67,20.0,33.33
Ahmed Raza,Papua New Guinea,ODI,5,245,167,5,137,4.09,33.4,55.92
Ahmed Raza,Papua New Guinea,T20I,3,72,72,2,26,6.0,36.0,36.11
Ahmed Raza,Qatar,T20I,1,24,21,2,14,5.25,10.5,58.33
Ahmed Raza,Saudi Arabia,T20I,1,24,22,2,12,5.5,11.0,50.0
Ahmed Raza,Scotland,ODI,10,594,370,12,346,3.74,30.83,58.25
Ahmed Raza,Scotland,T20I,1,18,27,1,3,9.0,27.0,16.67
Ahmed Raza,Sri Lanka,T20I,1,24,14,0,12,3.5,14.0,50.0
Ahmed Raza,United States of America,ODI,5,300,183,8,183,3.66,22.88,61.0
Ahmed Raza,United States of America,T20I,2,30,52,0,6,10.4,52.0,20.0
Ahmed Raza,West Indies,ODI,1,54,67,1,26,7.44,67.0,48.15
Ahmed Raza,Zimbabwe,ODI,1,48,37,1,23,4.62,37.0,47.92
Ahmed Raza,Zimbabwe,T20I,1,18,30,1,5,10.0,30.0,27.78
Ahmed Safi Abdullah,Karachi Kings,PSL,1,12,21,1,3,10.5,21.0,25.0
Ahmed Safi Abdullah,Lahore Qalandars,PSL,1,18,27,1,10,9.0,27.0,55.56
Ahmed Safi Abdullah,Quetta Gladiators,PSL,1,18,21,2,5,7.0,10.5,27.78
Ahmed Shehzad,Australia,ODI,1,10,9,0,5,5.4,9.0,50.0
Ahmed Shehzad,England,T20I,1,6,10,0,0,10.0,10.0,0.0
Ahmed Shehzad,New Zealand,ODI,6,90,112,2,25,7.47,56.0,27.78
Ahmed Shehzad,Sri Lanka,ODI,1,12,15,0,3,7.5,15.0,25.0
Ahmed Shehzad,Sri Lanka,Test,2,48,28,0,25,3.5,28.0,52.08
Ahmed Shehzad,West Indies,ODI,1,4,4,0,1,6.0,4.0,25.0
Ahmed Wardak,Austria,T20I,1,24,27,1,6,6.75,27.0,25.0
Ahmed Wardak,Denmark,T20I,1,24,27,3,7,6.75,9.0,29.17
Ahmed Wardak,Guernsey,T20I,2,29,37,4,13,7.66,9.25,44.83
Ahmed Wardak,Italy,T20I,1,18,8,2,12,2.67,4.0,66.67
Ahmed Wardak,Jersey,T20I,1,18,23,0,5,7.67,23.0,27.78
Ahmed Wardak,Norway,T20I,1,24,21,1,9,5.25,21.0,37.5
Ahmed Wardak,Spain,T20I,1,18,26,0,4,8.67,26.0,22.22
Ahmer Bin Nisar,Bhutan,T20I,1,12,17,1,6,8.5,17.0,50.0
Ahmer Bin Nisar,Japan,T20I,1,0,1,0,0,6.0,1.0,0.0
Ahmer Bin Nisar,Qatar,T20I,2,12,24,0,0,12.0,24.0,0.0
Ahmer Bin Nisar,Thailand,T20I,1,6,6,1,1,6.0,6.0,16.67
Ahsan Ali,Peshawar Zalmi,PSL,1,6,9,1,2,9.0,9.0,33.33
Ahsan Hafeez,Islamabad United,PSL,1,12,20,1,4,10.0,20.0,33.33
Ahsan Hafeez,Karachi Kings,PSL,2,18,36,2,5,12.0,18.0,27.78
Ahsan Hafeez,Peshawar Zalmi,PSL,2,18,24,0,6,8.0,24.0,33.33
Ahsan Khan,Czech Republic,T20I,1,6,22,0,1,22.0,22.0,16.67
Ahsan Khan,Gibraltar,T20I,3,30,58,1,8,11.6,58.0,26.67
Ahsan Khan,Hungary,T20I,1,12,10,2,9,5.0,5.0,75.0
Ahsan Khan,Romania,T20I,1,13,23,0,5,10.62,23.0,38.46
Ahsan Khan,Serbia,T20I,3,48,80,2,21,10.0,40.0,43.75
Ahsan Khan,Switzerland,T20I,1,19,42,1,7,13.26,42.0,36.84
Ahsan Malik,Bangladesh,T20I,2,42,60,2,13,8.57,30.0,30.95
Ahsan Malik,Canada,ODI,2,54,40,3,34,4.44,13.33,62.96
Ahsan Malik,Canada,T20I,1,16,19,2,7,7.12,9.5,43.75
Ahsan Malik,England,T20I,1,18,16,0,7,5.33,16.0,38.89
Ahsan Malik,Hong Kong,T20I,1,18,34,1,5,11.33,34.0,27.78
Ahsan Malik,Ireland,ODI,1,47,55,3,18,7.02,18.33,38.3
Ahsan Malik,Ireland,T20I,2,30,41,2,15,8.2,20.5,50.0
Ahsan Malik,Kenya,ODI,1,52,57,3,21,6.58,19.0,40.38
Ahsan Malik,Kenya,T20I,2,42,62,3,14,8.86,20.67,33.33
Ahsan Malik,Nepal,T20I,2,36,29,5,17,4.83,5.8,47.22
Ahsan Malik,New Zealand,T20I,1,24,43,0,4,10.75,43.0,16.67
Ahsan Malik,Oman,T20I,1,18,36,1,6,12.0,36.0,33.33
Ahsan Malik,Scotland,ODI,1,48,45,0,31,5.62,45.0,64.58
Ahsan Malik,Scotland,T20I,4,86,136,3,20,9.49,45.33,23.26
Ahsan Malik,South Africa,T20I,1,24,19,5,12,4.75,3.8,50.0
Ahsan Malik,Sri Lanka,T20I,1,12,18,1,4,9.0,18.0,33.33
Ahsan Malik,United Arab Emirates,T20I,3,59,51,5,30,5.19,10.2,50.85
Ahsan Malik,Zimbabwe,T20I,1,24,30,2,11,7.5,15.0,45.83
Aimal Khan,Islamabad United,PSL,1,24,55,1,6,13.75,55.0,25.0
Aimal Khan,Karachi Kings,PSL,2,30,39,2,14,7.8,19.5,46.67
Aimal Khan,Multan Sultans,PSL,1,18,37,0,3,12.33,37.0,16.67
Aimal Khan,Peshawar Zalmi,PSL,1,18,47,1,5,15.67,47.0,27.78
Aiman Anwer,Australia,T20I,4,66,95,0,22,8.64,95.0,33.33
Aiman Anwer,Bangladesh,ODI,1,42,21,1,31,3.0,21.0,73.81
Aiman Anwer,England,ODI,1,18,21,0,11,7.0,21.0,61.11
Aiman Anwer,England,T20I,3,54,77,4,21,8.56,19.25,38.89
Aiman Anwer,India,T20I,2,40,47,1,14,7.05,47.0,35.0
Aiman Anwer,Ireland,ODI,1,42,35,1,25,5.0,35.0,59.52
Aiman Anwer,Ireland,T20I,5,95,112,2,35,7.07,56.0,36.84
Aiman Anwer,New Zealand,ODI,1,36,14,1,28,2.33,14.0,77.78
Aiman Anwer,New Zealand,T20I,4,78,96,3,33,7.38,32.0,42.31
Aiman Anwer,South Africa,ODI,1,30,37,1,15,7.4,37.0,50.0
Aiman Anwer,South Africa,T20I,4,84,107,4,29,7.64,26.75,34.52
Aiman Anwer,Sri Lanka,ODI,2,66,46,0,47,4.18,46.0,71.21
Aiman Anwer,Sri Lanka,T20I,4,84,116,4,23,8.29,29.0,27.38
Aiman Anwer,United Arab Emirates,T20I,1,24,10,1,15,2.5,10.0,62.5
Aiman Anwer,West Indies,ODI,1,30,15,0,23,3.0,15.0,76.67
Aiman Anwer,West Indies,T20I,5,109,129,4,41,7.1,32.25,37.61
Ainna Hamizah Hashim,Bahrain,T20I,2,30,20,1,21,4.0,20.0,70.0
Ainna Hamizah Hashim,Bangladesh,T20I,3,42,68,2,10,9.71,34.0,23.81
Ainna Hamizah Hashim,Bhutan,T20I,3,36,27,2,24,4.5,13.5,66.67
Ainna Hamizah Hashim,Hong Kong,T20I,4,54,58,2,29,6.44,29.0,53.7
Ainna Hamizah Hashim,India,T20I,3,60,77,1,23,7.7,77.0,38.33
Ainna Hamizah Hashim,Indonesia,T20I,2,36,30,2,21,5.0,15.0,58.33
Ainna Hamizah Hashim,Japan,T20I,1,18,13,1,12,4.33,13.0,66.67
Ainna Hamizah Hashim,Kenya,T20I,1,18,8,0,11,2.67,8.0,61.11
Ainna Hamizah Hashim,Kuwait,T20I,5,85,61,6,54,4.31,10.17,63.53
Ainna Hamizah Hashim,Myanmar,T20I,1,12,10,1,8,5.0,10.0,66.67
Ainna Hamizah Hashim,Namibia,T20I,1,23,27,1,12,7.04,27.0,52.17
Ainna Hamizah Hashim,Nepal,T20I,13,271,222,14,145,4.92,15.86,53.51
Ainna Hamizah Hashim,Pakistan,T20I,2,30,42,2,9,8.4,21.0,30.0
Ainna Hamizah Hashim,Philippines,T20I,1,24,11,1,17,2.75,11.0,70.83
Ainna Hamizah Hashim,Qatar,T20I,3,46,31,3,26,4.04,10.33,56.52
Ainna Hamizah Hashim,Scotland,T20I,1,18,22,0,6,7.33,22.0,33.33
Ainna Hamizah Hashim,Singapore,T20I,6,102,65,6,63,3.82,10.83,61.76
Ainna Hamizah Hashim,Sri Lanka,T20I,4,73,104,3,30,8.55,34.67,41.1
Ainna Hamizah Hashim,Thailand,T20I,5,79,108,2,31,8.2,54.0,39.24
Ainna Hamizah Hashim,United Arab Emirates,T20I,6,78,77,4,32,5.92,19.25,41.03
Aishath Meesa Rameez,Bhutan,T20I,1,24,21,3,13,5.25,7.0,54.17
Aishath Meesa Rameez,Hong Kong,T20I,1,24,41,0,4,10.25,41.0,16.67
Aishath Meesa Rameez,Nepal,T20I,1,25,56,0,3,13.44,56.0,12.0
Aisya Eleesa,Bahrain,T20I,2,48,35,6,29,4.38,5.83,60.42
Aisya Eleesa,Bangladesh,T20I,2,36,47,0,15,7.83,47.0,41.67
Aisya Eleesa,Bhutan,T20I,2,18,14,0,13,4.67,14.0,72.22
Aisya Eleesa,Hong Kong,T20I,2,24,26,0,12,6.5,26.0,50.0
Aisya Eleesa,India,T20I,1,12,24,0,4,12.0,24.0,33.33
Aisya Eleesa,Indonesia,T20I,1,18,17,0,8,5.67,17.0,44.44
Aisya Eleesa,Japan,T20I,1,6,10,0,2,10.0,10.0,33.33
Aisya Eleesa,Kuwait,T20I,2,36,39,1,20,6.5,39.0,55.56
Aisya Eleesa,Myanmar,T20I,1,6,0,1,6,0.0,0.0,100.0
Aisya Eleesa,Nepal,T20I,13,220,214,15,103,5.84,14.27,46.82
Aisya Eleesa,Oman,T20I,1,18,16,1,9,5.33,16.0,50.0
Aisya Eleesa,Qatar,T20I,2,31,11,5,22,2.13,2.2,70.97
Aisya Eleesa,Singapore,T20I,2,24,13,2,15,3.25,6.5,62.5
Aisya Eleesa,Sri Lanka,T20I,2,48,65,1,16,8.12,65.0,33.33
Aisya Eleesa,Thailand,T20I,2,36,38,2,14,6.33,19.0,38.89
Aisya Eleesa,United Arab Emirates,T20I,7,94,84,3,47,5.36,28.0,50.0
Aizaz Cheema,Australia,ODI,1,44,39,0,21,5.32,39.0,47.73
Aizaz Cheema,Bangladesh,ODI,3,115,107,5,54,5.58,21.4,46.96
Aizaz Cheema,Bangladesh,T20I,1,12,9,1,7,4.5,9.0,58.33
Aizaz Cheema,Bangladesh,Test,2,357,214,9,269,3.6,23.78,75.35
Aizaz Cheema,England,ODI,2,92,92,2,47,6.0,46.0,51.09
Aizaz Cheema,England,T20I,2,48,57,2,16,7.12,28.5,33.33
Aizaz Cheema,England,Test,2,164,71,1,121,2.6,71.0,73.78
Aizaz Cheema,India,ODI,1,48,60,0,19,7.5,60.0,39.58
Aizaz Cheema,Islamabad United,PSL,2,42,50,3,14,7.14,16.67,33.33
Aizaz Cheema,Karachi Kings,PSL,2,37,54,1,12,8.76,54.0,32.43
Aizaz Cheema,Peshawar Zalmi,PSL,1,26,34,2,11,7.85,17.0,42.31
Aizaz Cheema,Sri Lanka,ODI,4,180,171,8,108,5.7,21.38,60.0
Aizaz Cheema,Sri Lanka,T20I,1,24,32,4,6,8.0,8.0,25.0
Aizaz Cheema,Sri Lanka,Test,2,439,257,3,311,3.51,85.67,70.84
Aizaz Cheema,Zimbabwe,ODI,3,180,140,9,99,4.67,15.56,55.0
Aizaz Cheema,Zimbabwe,T20I,1,18,21,2,5,7.0,10.5,27.78
Aizaz Cheema,Zimbabwe,Test,1,243,105,8,204,2.59,13.12,83.95
Aizaz Khan,Bahrain,T20I,3,54,91,4,19,10.11,22.75,35.19
Aizaz Khan,Bangladesh,T20I,1,18,15,0,9,5.0,15.0,50.0
Aizaz Khan,Canada,T20I,1,24,34,1,7,8.5,34.0,29.17
Aizaz Khan,China,T20I,1,13,9,0,8,4.15,9.0,61.54
Aizaz Khan,India,ODI,1,48,41,1,22,5.12,41.0,45.83
Aizaz Khan,India,T20I,1,18,37,0,2,12.33,37.0,11.11
Aizaz Khan,Ireland,T20I,3,55,72,5,19,7.85,14.4,34.55
Aizaz Khan,Japan,T20I,3,55,102,2,20,11.13,51.0,36.36
Aizaz Khan,Jersey,T20I,1,18,16,1,8,5.33,16.0,44.44
Aizaz Khan,Kuwait,T20I,7,123,187,9,52,9.12,20.78,42.28
Aizaz Khan,Malaysia,T20I,12,244,307,20,94,7.55,15.35,38.52
Aizaz Khan,Maldives,T20I,1,12,5,0,9,2.5,5.0,75.0
Aizaz Khan,Nepal,T20I,8,161,174,9,80,6.48,19.33,49.69
Aizaz Khan,Netherlands,T20I,2,30,27,2,14,5.4,13.5,46.67
Aizaz Khan,Nigeria,T20I,1,12,5,2,8,2.5,2.5,66.67
Aizaz Khan,Oman,T20I,8,171,178,12,73,6.25,14.83,42.69
Aizaz Khan,Pakistan,ODI,1,22,19,0,13,5.18,19.0,59.09
Aizaz Khan,Pakistan,T20I,1,18,44,0,3,14.67,44.0,16.67
Aizaz Khan,Papua New Guinea,ODI,4,171,168,6,90,5.89,28.0,52.63
Aizaz Khan,Papua New Guinea,T20I,2,36,49,1,11,8.17,49.0,30.56
Aizaz Khan,Qatar,T20I,6,96,157,8,28,9.81,19.62,29.17
Aizaz Khan,Samoa,T20I,1,24,28,3,14,7.0,9.33,58.33
Aizaz Khan,Saudi Arabia,T20I,1,12,20,2,2,10.0,10.0,16.67
Aizaz Khan,Scotland,ODI,4,134,146,5,67,6.54,29.2,50.0
Aizaz Khan,Scotland,T20I,5,80,110,5,26,8.25,22.0,32.5
Aizaz Khan,Singapore,T20I,3,54,84,4,19,9.33,21.0,35.19
Aizaz Khan,Sri Lanka,T20I,1,18,27,1,6,9.0,27.0,33.33
Aizaz Khan,Thailand,T20I,1,24,25,1,13,6.25,25.0,54.17
Aizaz Khan,Uganda,T20I,2,48,42,6,33,5.25,7.0,68.75
Aizaz Khan,United Arab Emirates,ODI,2,64,65,1,36,6.09,65.0,56.25
Aizaz Khan,United Arab Emirates,T20I,6,91,148,3,28,9.76,49.33,30.77
Aizaz Khan,Zimbabwe,ODI,1,60,42,2,32,4.2,21.0,53.33
Aizaz Khan,Zimbabwe,T20I,1,24,33,2,7,8.25,16.5,29.17
Ajay Kumar,Nepal,ODI,2,114,85,5,76,4.47,17.0,66.67
Ajay Kumar,Nepal,T20I,1,24,16,0,17,4.0,16.0,70.83
Ajay Kumar,Oman,ODI,2,107,90,6,61,5.05,15.0,57.01
Ajaz Patel,Botswana,T20I,2,30,25,2,12,5.0,12.5,40.0
Ajhar Alam,Romania,T20I,3,66,109,3,23,9.91,36.33,34.85
Akash Babu,Malaysia,T20I,1,6,11,0,2,11.0,11.0,33.33
Akash Deep,Australia,Test,2,472,284,5,337,3.61,56.8,71.4
Akash Deep,Bangladesh,Test,2,208,104,5,163,3.0,20.8,78.37
Akash Deep,Chennai Super Kings,IPL,2,30,72,0,8,14.4,72.0,26.67
Akash Deep,England,Test,4,784,582,16,532,4.45,36.38,67.86
Akash Deep,Gujarat Titans,IPL,2,42,82,0,12,11.71,82.0,28.57
Akash Deep,Kolkata Knight Riders,IPL,3,62,134,5,23,12.97,26.8,37.1
Akash Deep,Mumbai Indians,IPL,4,87,150,5,34,10.34,30.0,39.08
Akash Deep,New Zealand,Test,2,98,76,2,67,4.65,38.0,68.37
Akash Deep,Punjab Kings,IPL,1,18,38,1,4,12.67,38.0,22.22
Akash Deep,Rajasthan Royals,IPL,1,25,44,0,6,10.56,44.0,24.0
Akash Deep,Sunrisers Hyderabad,IPL,1,18,34,0,5,11.33,34.0,27.78
Akash Madhwal,Chennai Super Kings,IPL,3,48,71,4,14,8.88,17.75,29.17
Akash Madhwal,Delhi Capitals,IPL,1,25,45,0,9,10.8,45.0,36.0
Akash Madhwal,Gujarat Titans,IPL,2,50,84,5,18,10.08,16.8,36.0
Akash Madhwal,Kolkata Knight Riders,IPL,1,18,50,0,4,16.67,50.0,22.22
Akash Madhwal,Lucknow Super Giants,IPL,2,45,37,6,24,4.93,6.17,53.33
Akash Madhwal,Mumbai Indians,IPL,1,24,39,0,5,9.75,39.0,20.83
Akash Madhwal,Punjab Kings,IPL,3,63,133,3,14,12.67,44.33,22.22
Akash Madhwal,Rajasthan Royals,IPL,1,24,22,3,9,5.5,7.33,37.5
Akash Madhwal,Royal Challengers Bangalore,IPL,1,13,23,0,1,10.62,23.0,7.69
Akash Madhwal,Royal Challengers Bengaluru,IPL,1,24,57,1,7,14.25,57.0,29.17
Akash Madhwal,Sunrisers Hyderabad,IPL,1,25,37,4,7,8.88,9.25,28.0
Akash Singh,Chennai Super Kings,IPL,1,24,39,0,7,9.75,39.0,29.17
Akash Singh,Gujarat Titans,IPL,1,19,29,1,5,9.16,29.0,26.32
Akash Singh,Kolkata Knight Riders,IPL,1,24,29,1,13,7.25,29.0,54.17
Akash Singh,Punjab Kings,IPL,2,42,65,2,13,9.29,32.5,30.95
Akash Singh,Rajasthan Royals,IPL,2,36,72,2,10,12.0,36.0,27.78
Akash Singh,Royal Challengers Bangalore,IPL,1,18,35,1,9,11.67,35.0,50.0
Akash Singh,Royal Challengers Bengaluru,IPL,1,24,40,1,6,10.0,40.0,25.0
Akash Singh,Sunrisers Hyderabad,IPL,1,18,17,1,10,5.67,17.0,55.56
Akbar-ur-Rehman,Islamabad United,PSL,1,12,8,0,4,4.0,8.0,33.33
Akbar-ur-Rehman,Lahore Qalandars,PSL,1,6,18,0,1,18.0,18.0,16.67
Akbar-ur-Rehman,Peshawar Zalmi,PSL,1,6,3,0,4,3.0,3.0,66.67
Akeem Jordan,United Arab Emirates,ODI,2,66,57,1,45,5.18,57.0,68.18
Akhil Anil,Botswana,T20I,1,24,39,1,7,9.75,39.0,29.17
Akhil Anil,Cameroon,T20I,1,24,23,0,13,5.75,23.0,54.17
Akhil Anil,Eswatini,T20I,1,24,17,3,14,4.25,5.67,58.33
Akhil Anil,Ghana,T20I,2,30,27,3,19,5.4,9.0,63.33
Akhil Anil,Kenya,T20I,2,42,46,0,16,6.57,46.0,38.1
Akhil Anil,Malawi,T20I,2,36,27,2,17,4.5,13.5,47.22
Akhil Anil,Mozambique,T20I,1,18,20,0,9,6.67,20.0,50.0
Akhil Anil,Namibia,T20I,1,18,22,2,5,7.33,11.0,27.78
Akhil Anil,Nigeria,T20I,2,24,23,2,12,5.75,11.5,50.0
Akhil Anil,Rwanda,T20I,2,24,28,2,10,7.0,14.0,41.67
Akhil Anil,Uganda,T20I,3,52,69,4,19,7.96,17.25,36.54
Akhil Anil,Zimbabwe,T20I,1,16,29,0,6,10.88,29.0,37.5
Akhil Arjunan,Denmark,T20I,3,66,80,3,20,7.27,26.67,30.3
Akhil Arjunan,Estonia,T20I,3,42,55,2,19,7.86,27.5,45.24
Akhil Arjunan,Malta,T20I,1,24,16,2,15,4.0,8.0,62.5
Akhil Arjunan,Norway,T20I,4,71,92,2,31,7.77,46.0,43.66
Akhil Arjunan,Sweden,T20I,1,24,31,0,7,7.75,31.0,29.17
Akhil Kumar,Bahamas,T20I,1,6,2,0,5,2.0,2.0,83.33
Akhil Kumar,Bermuda,T20I,1,12,20,0,4,10.0,20.0,33.33
Akhil Kumar,Cayman Islands,T20I,1,12,14,0,6,7.0,14.0,50.0
Akhil Kumar,Namibia,ODI,1,60,49,3,33,4.9,16.33,55.0
Akhil Kumar,Namibia,T20I,2,43,50,4,17,6.98,12.5,39.53
Akhil Kumar,Nepal,ODI,2,73,51,3,48,4.19,17.0,65.75
Akhil Kumar,Nepal,T20I,2,30,45,2,15,9.0,22.5,50.0
Akhil Kumar,Netherlands,T20I,1,12,14,0,4,7.0,14.0,33.33
Akhil Kumar,Oman,ODI,1,25,33,1,12,7.92,33.0,48.0
Akhil Kumar,Oman,T20I,1,22,21,3,14,5.73,7.0,63.64
Akhil Kumar,Scotland,ODI,1,30,22,0,17,4.4,22.0,56.67
Akhil Kumar,United States of America,T20I,3,60,88,2,14,8.8,44.0,23.33
Akif Javed,Islamabad United,PSL,1,24,39,1,8,9.75,39.0,33.33
Akif Javed,Karachi Kings,PSL,4,86,120,5,35,8.37,24.0,40.7
Akif Javed,Lahore Qalandars,PSL,5,93,127,8,45,8.19,15.88,48.39
Akif Javed,Multan Sultans,PSL,7,126,214,9,47,10.19,23.78,37.3
Akif Javed,New Zealand,ODI,3,171,177,7,96,6.21,25.29,56.14
Akif Javed,Peshawar Zalmi,PSL,5,110,208,4,37,11.35,52.0,33.64
Akif Javed,Quetta Gladiators,PSL,3,61,66,5,27,6.49,13.2,44.26
Akif Javed,Rawalpindiz,PSL,1,25,38,3,8,9.12,12.67,32.0
Akif Raja,Bahrain,T20I,2,48,93,2,23,11.62,46.5,47.92
Akif Raja,Bangladesh,T20I,1,24,27,1,11,6.75,27.0,45.83
Akif Raja,Cambodia,T20I,1,18,12,2,11,4.0,6.0,61.11
Akif Raja,Hong Kong,T20I,2,36,38,1,16,6.33,38.0,44.44
Akif Raja,Ireland,T20I,2,30,33,3,14,6.6,11.0,46.67
Akif Raja,Kenya,T20I,1,25,20,2,13,4.8,10.0,52.0
Akif Raja,Kuwait,T20I,1,6,23,0,0,23.0,23.0,0.0
Akif Raja,Nepal,T20I,1,24,29,1,12,7.25,29.0,50.0
Akif Raja,Nigeria,T20I,2,24,22,2,16,5.5,11.0,66.67
Akif Raja,Oman,ODI,2,96,79,1,64,4.94,79.0,66.67
Akif Raja,Oman,T20I,2,24,49,0,5,12.25,49.0,20.83
Akif Raja,Scotland,ODI,1,49,46,1,27,5.63,46.0,55.1
Akif Raja,Scotland,T20I,3,54,62,3,22,6.89,20.67,40.74
Akif Raja,Uganda,T20I,1,24,32,2,9,8.0,16.0,37.5
Akif Raja,United States of America,ODI,2,85,50,2,57,3.53,25.0,67.06
Akramullah Malikzada,Gibraltar,T20I,1,6,8,1,3,8.0,8.0,50.0
Akramullah Malikzada,Israel,T20I,1,6,14,0,0,14.0,14.0,0.0
Al Maseera Jahangir,Bahrain,T20I,1,18,5,0,13,1.67,5.0,72.22
Al Maseera Jahangir,Namibia,T20I,1,12,12,0,4,6.0,12.0,33.33
Al Maseera Jahangir,Oman,T20I,1,7,1,2,6,0.86,0.5,85.71
